media_file,annotator,start,end,label
25m,sad,60960,62420,ISR+B;FV+G+HM;3
25m,sad,63501,63820,_;V;1
25m,sad,63501,63820,_;V;1
25m,sad,63501,63820,_;V;1
25m,sad,64250,66430,B;V+FG+HM;3
25m,sad,66840,67700,B;V+FG;3
25m,sad,68761,68820,B;FG;1
25m,sad,68761,68820,B;FG;1
25m,sad,69238,71255,B;V+FG;2
25m,sad,71527,72247,B;V;1
25m,sad,72514,72565,B;FG;1
25m,sad,74187,76859,B;FG+HM+V;3
25m,sad,77360,80060,B;V+FG+HM;3
25m,sad,77360,80060,B;V+FG+HM;3
25m,sad,77360,80060,B;V+FG+HM;3
25m,sad,80880,81720,B;V+FG+HM;3
25m,sad,83000,83949,ISR;FG;1
25m,sad,83000,83949,ISR;FG;1
25m,sad,8317,8563,P;HM;3
25m,sad,84160,84500,B;FG;3
25m,sad,84160,84500,B;FG;3
25m,sad,84160,84500,B;FG;3
25m,sad,85020,90200,B;V+FG+HM;3
25m,sad,85020,90200,B;V+FG+HM;3
25m,sad,85020,90200,B;V+FG+HM;3
25m,sad,9067,10217,B;FG+V;3
25m,sad,9067,10217,B;FG+V;3
25m,sad,90900,91720,MUR;FG+HM;3
25m,sad,92340,92860,P;FG;3
25m,sad,93395,94378,B;FG+HM;2
25m,sad,95000,99120,B;V+FG+HM;3
25m,sad,99604,100246,ISR;V;2
26f,sad,10790,11120,B;V;1
26f,sad,21130,21290,_;V;1
26f,sad,21130,21290,_;V;1
26f,sad,21630,21980,_;V+FG;1
26f,sad,3830,4870,SR;0;1
26f,sad,43797,44422,B;FG;1
26f,sad,5205,5379,SR;0;0
26f,sad,64802,65063,ISR;0;0
27f,sad,108101,108213,B;0;0
27f,sad,108101,108213,B;0;0
27f,sad,10860,11260,_;HM;1
27f,sad,110060,110270,B;0;1
27f,sad,16600,17480,_;HM;1
27f,sad,20540,20840,B;0;1
27f,sad,30320,30840,P;V;1
27f,sad,30320,30840,P;V;1
27f,sad,35920,36260,B;0;0
27f,sad,4900,5230,B;0;0
27f,sad,51066,51307,P;0;0
27f,sad,57471,58033,B;FG;1
27f,sad,60653,61407,B;HM;1
27f,sad,61692,61876,P;0;0
27f,sad,70561,70893,P;0;0
27f,sad,71831,72142,B;0;0
27f,sad,78642,78750,B;0;0
27f,sad,87227,87816,P;0;0
27f,sad,88430,89040,MUR;HM;1
27f,sad,96435,96920,P;0;0
27mb,sad,10850,11240,_;FG;1
27mb,sad,14790,15130,_;FG;1
27mb,sad,16580,17105,PSR;V;1
27mb,sad,21550,21840,_;FG;1
27mb,sad,22200,22680,_;FG;1
27mb,sad,23580,24000,P;FG+HM;1
27mb,sad,28140,28370,_;FG;1
27mb,sad,29330,29650,_;FG;1
27mb,sad,29990,30330,_;FG;1
27mb,sad,31450,32140,P;FG;3
27mb,sad,34890,35210,_;FG;1
27mb,sad,35330,35970,_;HM;1
27mb,sad,36100,36480,_;FG;2
27mb,sad,39130,40470,P+SR;FG;2
27mb,sad,41250,41801,P;0;0
27mb,sad,41250,41801,P;0;0
27mb,sad,41970,42260,_;FG;1
27mb,sad,43040,43510,_;FG;1
27mb,sad,44520,44810,_;FG;1
27mb,sad,46845,47415,P;FG;2
27mb,sad,49140,50240,B;FG+HM;2
27mb,sad,51847,52116,ISR;V;1
27mb,sad,52400,53390,P;FG+HM;2
27mb,sad,53800,55150,P;FG+HM;2
27mb,sad,56123,56883,PSR;0;0
27mb,sad,6230,6560,B;V+FG;1
27mb,sad,7319,7567,P;FG;1
29ma,sad,10200,10450,_;FG;1
29ma,sad,10708,10980,P;0;0
29ma,sad,11870,12470,_;FG+HM;1
29ma,sad,17030,18250,_;FG;1
29ma,sad,2000,2750,_;FG;1
29ma,sad,23330,24240,_;FG;1
29ma,sad,24850,25460,_;FG;1
29ma,sad,30060,30740,_;FG;1
29ma,sad,33030,33520,_;FG+HM;1
29ma,sad,34360,35710,_;FG+HM;1
29ma,sad,36980,37500,_;FG;1
29ma,sad,38010,39280,_;FG;1
29ma,sad,43530,44160,_;FG;1
29ma,sad,46110,46610,_;FG;1
29ma,sad,52050,53490,_;FG;1
29ma,sad,55520,56120,_;FG;1
29ma,sad,57350,59590,_;FG;1
29ma,sad,60690,61150,_;FG;1
29ma,sad,62430,63120,_;FG;1
29ma,sad,64410,64900,_;FG;1
29ma,sad,6600,8230,_;FG;1
29ma,sad,67750,68330,_;FG;1
29ma,sad,71470,72150,_;FG;1
29ma,sad,74790,75440,_;FG;1
29ma,sad,78220,78820,_;FG;1
29ma,sad,79720,80360,_;FG;1
29ma,sad,84180,85630,_;FG;1
29ma,sad,8620,9120,_;FG;1
29ma,sad,91370,92020,_;FG;1
29ma,sad,92490,93240,_;FG;1
29mb,sad,101740,103350,MUR;HM;1
29mb,sad,106230,107690,MUR;FG+HM;2
29mb,sad,106230,107690,MUR;FG+HM;2
29mb,sad,116100,116530,SR;HM;1
29mb,sad,116100,116530,SR;HM;1
29mb,sad,120012,121029,B;V;1
29mb,sad,122822,123200,ISR;0;0
29mb,sad,13880,14150,SR;0;1
29mb,sad,15399,15792,P;0;0
29mb,sad,19535,19775,SR;FG+HM;2
29mb,sad,27527,27849,P;0;0
29mb,sad,41805,42354,ISR;FG;1
29mb,sad,41805,42354,ISR;FG;1
29mb,sad,48553,48844,B;0;0
29mb,sad,6430,6890,P;0;1
29mb,sad,66160,66870,RS;0;1
29mb,sad,75167,75537,B;0;0
29mb,sad,90580,91830,MUR;0;1
29mb,sad,92460,92740,P;FG;1
29mc,sad,101470,101885,P;FG;1
29mc,sad,105710,106120,B;FG;2
29mc,sad,105710,106120,B;FG;2
29mc,sad,109830,110240,B;FG;2
29mc,sad,109830,110240,B;FG;2
29mc,sad,110880,113230,B;FG;2
29mc,sad,115550,115760,P;FG;1
29mc,sad,115550,115760,P;FG;1
29mc,sad,116380,116550,P;FG;2
29mc,sad,121760,122220,P;FG;1
29mc,sad,128200,128600,_;HM;1
29mc,sad,128850,129270,P;0;1
29mc,sad,130340,130930,P;0;1
29mc,sad,131445,132445,ISR;0;0
29mc,sad,135010,135200,ISR;FG;1
29mc,sad,136445,136705,P;FG;1
29mc,sad,140510,143110,B;FG;2
29mc,sad,145770,146640,B;FG;2
29mc,sad,148060,148680,P;HM;2
29mc,sad,151005,151395,P;FG;1
29mc,sad,151005,151395,P;FG;1
29mc,sad,15125,15355,B;FG;0
29mc,sad,15125,15355,B;FG;0
29mc,sad,155940,156590,P;FG;1
29mc,sad,157390,158010,P;FG;1
29mc,sad,158770,159190,P;0;1
29mc,sad,160520,161010,P;0;1
29mc,sad,16270,16770,P;FG;2
29mc,sad,19170,21440,P+B;FG;2
29mc,sad,21800,22345,P;FG;1
29mc,sad,25750,26795,B;FG;3
29mc,sad,28950,29330,B;FG;2
29mc,sad,28950,29330,B;FG;2
29mc,sad,30710,31100,ISR;FG;2
29mc,sad,33060,33465,ISR;FG;1
29mc,sad,33795,34113,ISR;0;0
29mc,sad,34410,34630,ISR;0;0
29mc,sad,35630,36630,_;V;1
29mc,sad,39255,39445,ISR;FG;1
29mc,sad,40280,40930,B;FG;2
29mc,sad,44625,45200,B;FG;2
29mc,sad,48930,49025,B;FG;1
29mc,sad,49450,49810,P;FG;2
29mc,sad,5100,7440,B;ME;0
29mc,sad,51800,52080,B;FG;2
29mc,sad,55580,55950,_;FG;1
29mc,sad,58980,59560,P;0;1
29mc,sad,62290,62990,P;FG;2
29mc,sad,67780,68450,B;FG;3
29mc,sad,69720,70250,B;FG;1
29mc,sad,70950,72010,P;FG;2
29mc,sad,75020,75160,B;FG;1
29mc,sad,8115,9225,P;V+FG;1
29mc,sad,78080,78150,_;FG;2
29mc,sad,80690,83740,B;V+FG;3
29mc,sad,84150,84680,P;FG;2
29mc,sad,85455,85620,B;FG;1
29mc,sad,90085,90235,B;FG;1
29mc,sad,92000,92830,B;FG;2
29mc,sad,9890,10570,_;FG;1
32m,sad,102490,102660,B;0;1
32m,sad,104666,105039,_;FG;1
32m,sad,105970,106070,B;0;1
32m,sad,105970,106070,B;0;1
32m,sad,108620,110250,B;V;1
32m,sad,113130,113450,P;FG;1
32m,sad,113266,113613,_;FG;1
32m,sad,9130,11550,P;HM;1
32m,sad,113266,113613,_;FG;1
32m,sad,114853,115173,_;FG;1
32m,sad,114853,115173,_;FG;1
32m,sad,119640,120613,_;ME;1
32m,sad,123150,125530,ISR;FG;1
32m,sad,126280,126520,ISR;FG;1
32m,sad,126280,126520,ISR;FG;1
32m,sad,126775,127225,P;FG;1
32m,sad,128266,129293,_;FG;1
32m,sad,131594,131730,B;V;2
32m,sad,132240,133420,B;FG;1
32m,sad,136680,137070,B;0;0
32m,sad,137490,139940,B;ME;2
32m,sad,141720,142626,_;ME;1
32m,sad,144310,144740,P;FG;1
32m,sad,144310,144740,P;FG;1
32m,sad,145900,146960,P;FG;1
32m,sad,16446,18619,ISR;V+;1
32m,sad,19610,21120,B;FG;1
32m,sad,28826,29320,_;V+;1
32m,sad,28826,29320,_;V+;1
32m,sad,33690,33920,P;0;0
32m,sad,35266,36200,_;FG;1
32m,sad,37010,38180,B;FG;1
32m,sad,44860,45870,B;FG;1
32m,sad,50518,51091,B;0;1
32m,sad,52180,52860,SR;FG;1
32m,sad,53390,53880,P;0;0
32m,sad,58286,58566,_;V;1
32m,sad,59360,65230,B;FG+ME;2
32m,sad,70883,72216,B;FG;2
32m,sad,73430,75260,B;V;1
32m,sad,76570,76820,P;FG;1
32m,sad,79306,79906,_;FG;1
32m,sad,80160,81620,B;V+FG+HM;2
32m,sad,8112,11339,P+B;V+FG+HM;2
32m,sad,8112,11339,P+B;V+FG+HM;2
32m,sad,8112,11339,P+B;V+FG+HM;2
32m,sad,87840,88300,B;FG;1
32m,sad,91120,92147,_;FG;1
32m,sad,8112,11339,P+B;V+FG+HM;2
32m,sad,92346,93013,_;FG;1
32m,sad,93520,93820,P;FG+HM;2
32m,sad,93520,93820,P;FG+HM;2
33m,sad,100680,101060,_;FG;1
33m,sad,104060,106080,B;FG;2
33m,sad,10680,16490,SR;0;0
33m,sad,107030,108260,MUR;FG+HM;1
33m,sad,108300,109380,B;FG;2
33m,sad,110930,111760,SR;0;1
33m,sad,112478,113261,P;0;0
33m,sad,116581,116714,B;0;1
33m,sad,119720,120580,_;HM+ME;1
33m,sad,121670,123250,MUR;FG+HM;1
33m,sad,121670,123250,MUR;FG+HM;1
33m,sad,123217,124554,P;0;0
33m,sad,126065,127467,P;0;0
33m,sad,127848,130304,B;0;0
33m,sad,130820,131180,B;0;1
33m,sad,132673,139619,SR;0;0
33m,sad,140626,141173,B;0;1
33m,sad,140626,141173,B;0;1
33m,sad,142526,142673,B;FG;1
33m,sad,144460,146550,P;FG;2
33m,sad,147160,148940,_;V+FG+HM;1
33m,sad,149075,150032,SR;0;0
33m,sad,151304,151674,B;0;0
33m,sad,152055,153455,MUR;FG;1
33m,sad,152055,153455,MUR;FG;1
33m,sad,153475,155830,B;FG;2
33m,sad,153565,155859,SR;V+FG;2
33m,sad,153565,155859,SR;V+FG;2
33m,sad,153565,155859,SR;V+FG;2
33m,sad,156423,157641,SR;FG;1
33m,sad,158424,160413,B;0;0
33m,sad,160869,164858,ISR;0;0
33m,sad,165520,166180,_;FG;1
33m,sad,167521,168913,B;0;0
33m,sad,170650,176290,P;FG;1
33m,sad,17350,18030,ISR;FG;1
33m,sad,178012,193987,ISR;FG;1
33m,sad,178012,193987,ISR;FG;1
33m,sad,18630,24190,ISR;FG;1
33m,sad,178012,193987,ISR;FG;1
33m,sad,194913,196475,ISR;0;0
33m,sad,198280,200180,B;FG;2
33m,sad,198280,200180,B;FG;2
33m,sad,200875,205162,B;FGV;2
33m,sad,206913,207356,SR;0;1
33m,sad,206913,207356,SR;0;1
33m,sad,210650,215638,SR;0;0
33m,sad,26270,26870,SR;0;1
33m,sad,30740,31580,_;FG+HM;11
33m,sad,32990,33350,P;0;0
33m,sad,37280,37940,_;FG;1
33m,sad,40600,40920,_;FG;1
33m,sad,4160,6340,P;0;0
33m,sad,42352,43751,B;FG;1
33m,sad,45206,49489,SR;0;0
33m,sad,52195,58456,SR;0;0
33m,sad,59270,65240,P;FG+HM;2
33m,sad,65796,68950,P;FG+HM;1
33m,sad,70195,71673,ISR;FG;1
33m,sad,75026,76273,_;V;FG+HM;2
33m,sad,76840,81750,B;FG+HM;2
33m,sad,83580,84000,_;FG;1
33m,sad,84580,86950,B;FG;1
33m,sad,88250,88652,ISR;0;0
33m,sad,88250,88652,ISR;0;0
33m,sad,90185,91315,SR;0;0
33m,sad,92684,92956,P;0;0
33m,sad,94423,100032,ISR;FG;1
34m,sad,100280,100780,SR;FG;1
34m,sad,101660,102020,_;V;1
34m,sad,101660,102020,_;V;1
34m,sad,102140,103290,ISR;HM;1
34m,sad,102140,103290,ISR;HM;1
34m,sad,104500,106040,B+SR;ME;2
34m,sad,104500,106040,B+SR;ME;2
34m,sad,104500,106040,B+SR;ME;2
34m,sad,104530,106210,SR;ME;1
34m,sad,106220,110040,B+SR;V;1
34m,sad,106210,110340,_;V;1
34m,sad,106210,110340,_;V;1
34m,sad,106210,110340,_;V;1
34m,sad,111780,112540,B;V;2
34m,sad,11340,11760,B;0;0
34m,sad,113600,116060,B;FG;2
34m,sad,113600,116060,B;FG;2
34m,sad,117100,118380,MUR;EM;1
34m,sad,117100,118380,MUR;EM;1
34m,sad,118440,119240,_;V+FG+ME;1
34m,sad,120180,120520,_;FG;1
34m,sad,121200,121880,_;V;1
34m,sad,122960,126600,SRP;FG;1
34m,sad,127420,127860,_;V;1
34m,sad,128900,130420,B;FG;2
34m,sad,130860,132300,B;V+FG;2
34m,sad,133280,133900,_;FG;1
34m,sad,136760,137140,P;FG;1
34m,sad,136760,137140,P;FG;1
34m,sad,138800,139400,_;V;0
34m,sad,140280,140660,B;0;1
34m,sad,141360,142720,B;FG;2
34m,sad,143180,144780,B;FG;2
34m,sad,145760,148120,ISR;FG;1
34m,sad,148700,149700,SR;V;1
34m,sad,149790,151150,ISR;V;1
34m,sad,149790,151150,ISR;V;1
34m,sad,151920,154540,B+SR;FG;2
34m,sad,151920,154540,B+SR;FG;2
34m,sad,15260,16290,SR;0;1
34m,sad,154680,154840,_;V;1
34m,sad,155030,157880,ISR;V;1
34m,sad,155140,157900,B;FG;2
34m,sad,155140,157900,B;FG;2
34m,sad,157930,159290,SR;FG;1
34m,sad,157930,159290,SR;FG;1
34m,sad,159340,160700,_;V;1
34m,sad,161980,162380,_;V;1
34m,sad,165090,166350,SR;V;1
34m,sad,167280,168270,SR;V;1
34m,sad,167280,168270,SR;V;1
34m,sad,168550,168810,_;V;1
34m,sad,169260,169400,_;V;1
34m,sad,169560,169810,ISR;FG;1
34m,sad,171000,171580,_;V;0
34m,sad,172770,174050,_;V+FG+HM;2
34m,sad,172770,174050,_;V+FG+HM;2
34m,sad,174180,174560,_;FG;2
34m,sad,175180,176460,MUR;V+FG;1
34m,sad,175180,176460,MUR;V+FG;1
34m,sad,175180,176460,MUR;V+FG;1
34m,sad,176590,177230,_;V;1
34m,sad,177330,178070,P;0;1
34m,sad,180070,182190,ISR;V;1
34m,sad,18010,18300,B;FG;1
34m,sad,18010,18300,B;FG;1
34m,sad,183420,184380,B;FG;2
34m,sad,185600,186310,SR;0;0
34m,sad,188140,189760,B;V+FG;2
34m,sad,189780,190020,_;FG;1
34m,sad,191960,192380,_;V;1
34m,sad,192830,194500,P;FG;1
34m,sad,195060,195680,B;FG;1
34m,sad,196540,199320,ISR;0;0
34m,sad,200310,200850,B;0;1
34m,sad,201380,202640,B;FG;2
34m,sad,20280,20940,_;FG;1
34m,sad,204460,204960,_;FG;2
34m,sad,206440,206840,_;V;0
34m,sad,208100,211120,B;FG;2
34m,sad,212060,213370,ISR;FG;1
34m,sad,212060,213370,ISR;FG;1
34m,sad,213860,214200,_;V;1
34m,sad,213860,214200,_;V;1
34m,sad,214240,214960,_;HM;1
34m,sad,215040,215560,_;V;1
34m,sad,215560,217470,ISR;V;1
34m,sad,215560,217470,ISR;V;1
34m,sad,221900,222360,_;FG;1
34m,sad,224620,225380,_;V+HM;1
34m,sad,225500,225880,_;V;1
34m,sad,225980,226460,B;V;2
34m,sad,228770,230630,ISR;FG;1
34m,sad,231940,232340,ISR;FG;1
34m,sad,233730,233970,_V;1
34m,sad,234760,236560,P;0;2
34m,sad,237560,237820,_;V;1
34m,sad,237950,238770,ISR;0;0
34m,sad,237850,238810,B;FG;2
34m,sad,23900,24520,_;V+HM;1
34m,sad,239530,240880,ISR;FG;1
34m,sad,241660,242120,_;V;1
34m,sad,242160,242840,B;FG;2
34m,sad,243660,244930,ISR;FG;1
34m,sad,243660,244930,ISR;FG;1
34m,sad,245300,245620,_;V;1
34m,sad,245300,245620,_;V;1
34m,sad,246500,246760,_;V;1
34m,sad,246890,249240,P;FG;1
34m,sad,249720,250520,B;V+FG;1
34m,sad,249720,250520,B;V+FG;1
34m,sad,250580,252080,MUR;V+FG;1
34m,sad,250580,252080,MUR;V+FG;1
34m,sad,252240,252700,_;V;0
34m,sad,253700,253940,ISR;V;1
34m,sad,254830,256370,_;V+FG;1
34m,sad,258380,259400,_;V;1
34m,sad,258380,259400,_;V;1
34m,sad,260080,260380,_;V;1
34m,sad,260480,263040,ISR+P;2
34m,sad,263700,267080,B+MUR;FG;2
34m,sad,26380,26860,_;FG;1
34m,sad,267820,271140,P+SR;FG;2
34m,sad,27761,30898,SR;FG;1
34m,sad,36890,49620,SR;FG+ME;2
34m,sad,36890,49620,SR;FG+ME;2
34m,sad,36890,49620,SR;FG+ME;2
34m,sad,36890,49620,SR;FG+ME;2
34m,sad,53140,53940,_;V+FG+HM;1
34m,sad,54390,54900,P;0;0
34m,sad,55100,55640,B;V+FG;1
34m,sad,55100,55640,B;V+FG;1
34m,sad,5540,6220,_;FG;1
34m,sad,56540,57020,_;FG;1
34m,sad,59380,61440,B;V+FG;2
34m,sad,59380,61440,B;V+FG;2
34m,sad,63340,63960,_;FG;1
34m,sad,64240,64580,_;FG;1
34m,sad,65980,66660,_;V;1
34m,sad,67280,67580,_;V;1
34m,sad,73180,73810,ISR;FG;1
34m,sad,74420,76420,SR;V+FG+HM;1
34m,sad,76610,76770,_;V;1
34m,sad,78870,83230,SR;V+HM;1
34m,sad,78870,83230,SR;V+HM;1
34m,sad,8060,8480,_;FG;1
34m,sad,78870,83230,SR;V+HM;1
34m,sad,86180,87750,B;V;1
34m,sad,86180,87750,B;V;1
34m,sad,88270,89770,B;FG;1
34m,sad,88270,89770,B;FG;1
34m,sad,88410,91210,ISRP;FG;1
34m,sad,89780,91060,B;FG;2
34m,sad,92620,93000,B;V;1
34m,sad,92620,93000,B;V;1
34m,sad,93590,94090,SR;0;0
34m,sad,93590,94090,SR;0;0
34m,sad,94580,98880,B;HM+ME;2
34m,sad,9460,10090,ISR;V;0
35mb,sad,101700,101980,B;FG;1
35mb,sad,102250,105530,B;V+FG+HM;3
35mb,sad,10490,11090,B;FG+HM;2
35mb,sad,106180,108670,MUR+B;FG+HM;3
35mb,sad,106180,108670,MUR+B;FG+HM;3
35mb,sad,106180,108670,MUR+B;FG+HM;3
35mb,sad,109600,110100,B;FG;3
35mb,sad,111570,112910,_;ME;1
35mb,sad,113570,114220,B;FG;2
35mb,sad,115590,116870,B;FG+HM;3
35mb,sad,11560,12533,ISR;HM;2
35mb,sad,115590,116870,B;FG+HM;3
35mb,sad,120100,120370,P;FG+HM;2
35mb,sad,121933,125138,ISR;HM+FG;3
35mb,sad,127031,128837,B;FG;3
35mb,sad,129535,131455,MUR+ISR;V+FG;2
35mb,sad,129535,131455,MUR+ISR;V+FG;2
35mb,sad,129535,131455,MUR+ISR;V+FG;2
35mb,sad,131521,131739,_;V;1
35mb,sad,131540,132070,B;FG+HM;2
35mb,sad,134230,134700,B;FG;2
35mb,sad,13510,13840,_;FG;1
35mb,sad,135410,135840,ISR;FG+HM;2
35mb,sad,137750,139040,B;V+FG;2
35mb,sad,140672,141229,B;FG;1
35mb,sad,141921,142758,B;FG;2
35mb,sad,143450,143950,B;FG+HM;2
35mb,sad,143450,143950,B;FG+HM;2
35mb,sad,144010,144140,_;FG;1
35mb,sad,144500,145420,SR;FG+HM;2
35mb,sad,146067,146478,B;FG;1
35mb,sad,147060,147550,B;FG+HM;2
35mb,sad,14773,14959,ISR;0;0
35mb,sad,147970,149560,B;V+FG+HM;3
35mb,sad,147970,149560,B;V+FG+HM;3
35mb,sad,149900,151870,B;V+FG+HM;3
35mb,sad,153690,155340,P;FG+HM+ME;2
35mb,sad,156751,156960,P;0;0
35mb,sad,157982,162447,MUR;HM+FG;3
35mb,sad,157982,162447,MUR;HM+FG;3
35mb,sad,158030,162520,B+MUR;FG+HM;3
35mb,sad,158030,162520,B+MUR;FG+HM;3
35mb,sad,164361,167172,P;FG;3
35mb,sad,164361,167172,P;FG;3
35mb,sad,164361,167172,P;FG;3
35mb,sad,164361,167172,P;FG;3
35mb,sad,165630,167570,P;FG+HM;3
35mb,sad,169260,169650,B;FG;2
35mb,sad,169260,169650,B;FG;2
35mb,sad,170630,171010,B;FG;2
35mb,sad,171630,172300,SR;FG;2
35mb,sad,173520,174670,B;0;0
35mb,sad,175462,176245,B;FG;1
35mb,sad,175462,176245,B;FG;1
35mb,sad,176556,177405,B;FG;2
35mb,sad,177782,178363,P;0;0
35mb,sad,178622,179250,P;FG;1
35mb,sad,179450,180100,B;FG;2
35mb,sad,181457,181896,SR;V;1
35mb,sad,183320,183530,B;FG;2
35mb,sad,184165,184962,SR;FG;2
35mb,sad,18503,18721,SR;FG;1
35mb,sad,186390,187550,B;FG+HM;3
35mb,sad,188850,189800,B+ISR;FG;3
35mb,sad,190280,190610,B;FG;2
35mb,sad,190280,190610,B;FG;2
35mb,sad,191385,193165,B;FG+HM;2
35mb,sad,193790,195280,B;V+FG+HM;3
35mb,sad,196240,196520,B;FG;1
35mb,sad,196940,198460,B+P;V+FG+HM;2
35mb,sad,196940,198460,B+P;V+FG+HM;2
35mb,sad,19730,21330,B;V+FG+HM;3
35mb,sad,196901,198679,B+P;FG;2
35mb,sad,199499,200367,B;FG;1
35mb,sad,201410,202950,B;V+FG;2
35mb,sad,201410,202950,B;V+FG;2
35mb,sad,203640,204220,B;FG;2
35mb,sad,205938,206740,P;0;0
35mb,sad,208112,209377,P;V+HM;3
35mb,sad,21700,24600,B;FG+HM;3
35mb,sad,25100,25990,B;V+FG+HM;3
35mb,sad,26751,27146,B;FG;2
35mb,sad,31510,31840,_;FG+HM;1
35mb,sad,32572,33651,B;FG+V;3
35mb,sad,32600,33990,B;V+FG+HM;3
35mb,sad,35230,35410,B;FG+HM;3
35mb,sad,35780,35920,B;0;HM
35mb,sad,36410,37778,P;FG;2
35mb,sad,36410,37778,P;FG;2
35mb,sad,3670,3790,B;FG+HM;1
35mb,sad,36420,37800,P;FG+HM;2
35mb,sad,38130,38520,B;V+FG+HM;3
35mb,sad,44990,46020,MUR;V+FG+HM;3
35mb,sad,44990,46020,MUR;V+FG+HM;3
35mb,sad,46120,46900,B;FG+HM;3
35mb,sad,48458,48846,P;FG;2
35mb,sad,48490,49960,P;FG+HM;2
35mb,sad,48490,49960,P;FG+HM;2
35mb,sad,50596,50853,B;FG;2
35mb,sad,51600,53020,B;V+FG+HM;3
35mb,sad,54280,54679,P;FG;1
35mb,sad,55020,58890,SR+B;V+FG+HM;3
35mb,sad,55020,58890,SR+B;V+FG+HM;3
35mb,sad,55020,58890,SR+B;V+FG+HM;3
35mb,sad,55020,58890,SR+B;V+FG+HM;3
35mb,sad,61210,64040,MUR+B;FG+HM;3
35mb,sad,65130,65630,_;FG;1
35mb,sad,65652,65952,P;FG;1
35mb,sad,66180,66550,_;FG+HM;1
35mb,sad,66590,67240,B;FG+HM;2
35mb,sad,71020,71340,B;FG;1
35mb,sad,71970,72320,B;FG;1
35mb,sad,73561,74972,B;HM+FG;3
35mb,sad,75351,76252,P;FG+HM;3
35mb,sad,76800,77180,B;FG+HM;3
35mb,sad,77670,78960,B;V+FG+HM;3
35mb,sad,79400,79980,B;FR+HM;3
35mb,sad,79983,80454,ISR;FG+HM;2
35mb,sad,80050,80610,B;FG+HM;3
35mb,sad,82730,83780,B;FG+HM;3
35mb,sad,84774,85960,B;FG;2
35mb,sad,8810,9460,_;FG;1
35mb,sad,90185,90775,SR;V;1
35mb,sad,93245,93344,B;FG;1
35mb,sad,93861,94272,B;HM+FG;2
35mb,sad,95520,95880,B;FG;2
35mb,sad,96600,96624,B;0;0
35mb,sad,96600,96624,B;0;0
35mb,sad,98312,99770,B;HM+FG;3
35mb,sad,98312,99770,B;HM+FG;3
35mb,sad,100012,100245,P;FG;1
39f,sad,100300,100870,_;V;1
39f,sad,9600,10590,MUR;FG;1
39f,sad,101556,103226,SR+P;FG;1
39f,sad,101115,103215,SR+P;FG+HM;2
39f,sad,103979,104825,SR;FG;1
39f,sad,105319,105572,_;0;0
39f,sad,106067,107484,SR;0;0
39f,sad,10780,12280,MUR;0;1
39f,sad,107960,108100,_;V;1
39f,sad,108118,108948,SR;0;0
39f,sad,108118,108948,SR;0;0
39f,sad,10780,12280,MUR;0;1
39f,sad,109430,110120,SR;0;1
39f,sad,109430,110120,SR;0;1
39f,sad,110160,110240,_;V;1
39f,sad,110216,110345,_;0;0
39f,sad,110927,111206,_0;0
39f,sad,111829,112669,ISR;FG;1
39f,sad,113546,113742,_;V;0
39f,sad,115585,115895,B;0;1
39f,sad,115994,116134,_;V;0
39f,sad,115910,116130,_;V;1
39f,sad,117587,117737,_;V;0
39f,sad,119061,119324,_;V;0
39f,sad,120876,121015,_;V;0
39f,sad,121190,121829,SR;0;0
39f,sad,12290,12520,ISR;0;0
39f,sad,125575,126195,_;V;1
39f,sad,12630,12840,_;V;0
39f,sad,129005,130485,ISR+SR;0;1
39f,sad,129005,130485,ISR+SR;0;1
39f,sad,130500,131230,_;V;1
39f,sad,130633,131690,_;V;0
39f,sad,130633,131690,_;V;0
39f,sad,130633,131690,_;V;0
39f,sad,131440,134600,SR;FG+HM;2
39f,sad,131706,134247,SR;FG+V;1
39f,sad,13690,15750,_;V;0
39f,sad,135587,137025,ISR;0;0
39f,sad,135587,137025,ISR;0;0
39f,sad,135587,137025,ISR;0;0
39f,sad,13690,15750,_;V;0
39f,sad,135587,137025,ISR;0;0
39f,sad,135587,137025,ISR;0;0
39f,sad,137675,137835,_;V;1
39f,sad,137881,139484,ISR;V;1
39f,sad,140239,142039,SR+MUR;HM;1
39f,sad,140239,142039,SR+MUR;HM;1
39f,sad,140239,142039,SR+MUR;HM;1
39f,sad,142950,143250,_;V;1
39f,sad,142950,143250,_;V;1
39f,sad,142950,143250,_;V;1
39f,sad,143420,144810,SR;V+HM;1
39f,sad,146475,146725,SR;0;1
39f,sad,147350,147479,_;0;0
39f,sad,148504,149303,ISR;FG;1
39f,sad,151087,151906,SR;HM;1
39f,sad,154036,154185,_;V;0
39f,sad,154036,154185,_;V;0
39f,sad,154216,155170,ISR;FG;1
39f,sad,154216,155170,ISR;FG;1
39f,sad,156897,157093,_;V;0
39f,sad,156897,157093,_;V;0
39f,sad,156897,157093,_;V;0
39f,sad,156897,157093,_;V;0
39f,sad,13690,15750,_;V;0
39f,sad,157005,157755,SR;FG;1
39f,sad,157190,157845,SR;FG;1
39f,sad,160628,160768,_;V;0
39f,sad,162850,163066,_;V;0
39f,sad,165740,165940,_;V;1
39f,sad,166773,167479,_;V;0
39f,sad,168211,168391,_;V;0
39f,sad,168211,168391,_;V;0
39f,sad,15705,17325,MUR;HM;1
39f,sad,168397,169144,SR;FG;1
39f,sad,168397,169144,SR;FG;1
39f,sad,15705,17325,MUR;HM;1
39f,sad,170550,170720,_;V;1
