media_file,annotator,start,end,label
60m,PAR,619371,630068,when I talk to those who stutter personally .
60m,PAR,630068,637336,but I always tell <the s@l> [//] the future SLP's <to be that> [/]  to be that advocate for their clients .
60m,PAR,637336,643473,and be [/] be along with them as they push them outside of their  comfort zone .
60m,PAR,643473,644868,yeah .
60m,INV,199,399,&-um can you talk about the impact of stuttering on your daily life  ?
60m,INV,399,15661,you can talk about interaction with family with friends &-uh school  work your participation in community activities .
60m,INV,150352,154443,that's really [/] really interesting .
60m,INV,154443,157318,&-um what do you think causes stuttering ?
60m,INV,210705,212729,yup that's a good answer &-um .
60m,INV,212729,216056,and I love the way they both come to the same thing all the time .
60m,INV,216056,216256,&-um it seems as though you've received treatment for stuttering .
60m,INV,216256,224307,and can you tell us a little bit about &-um things that [/] that  happened and things that worked and didn't work .
60m,INV,224307,224507,that's good .
60m,INV,224507,224512,0 .
60m,INV,224512,224712,&-um now &-um when you think about what successful communication  means .
60m,INV,413002,420753,what does that mean to you ?
60m,INV,420753,420953,okay &-um if you hadn't stuttered .
60m,INV,440872,447251,if you didn't stutter what would be different in your life ?
60m,INV,447251,450668,&=laughs .
60m,INV,450668,450868,&-um so would there be anything else that you'd wanna say to  students of speech therapy or speech pathology who are going to  watch a video like this and try and learn some about stuttering ?
60m,INV,450868,451068,&=laughs .
60m,INV,451068,451268,that's great .
29mb,PAR,11643,13228,right .
29mb,PAR,13228,13428,&-um I'd say &-uh stuttering &-um kind of impacted me +//.
29mb,PAR,13428,24372,or like I've [/] I've had &-um &-uh highs and lows .
29mb,PAR,24372,27911,with [/] with stuttering .
29mb,PAR,27911,28111,&-um early on &-um definitely in my &-uh elementary school .
29mb,PAR,28111,40204,&-uh and even up into &-uh middle school .
29mb,PAR,40204,40404,&-um &-uh stuttering did [/] &-um &-uh did impact like you know  like the [/] the way that I &-um [//] you know +//.
29mb,PAR,40404,55213,certainly &-uh interacted with &-uh friends in school .
29mb,PAR,55213,67636,however like &-um you know &-uh I [/] I [/] I never really &-um  felt the full weight of that .
29mb,PAR,67636,67836,&-uh but you know that early on .
29mb,PAR,67836,73405,you know if somebody you know made fun of me .
29mb,PAR,73405,73605,on the playground .
29mb,PAR,73605,77209,you know like I was quick to defend myself .
29mb,PAR,77209,79326,make fun of them back .
29mb,PAR,79326,85847,but in high school you know that's like the full weight of  stuttering really hit me .
29mb,PAR,85847,95716,&-um &-uh but then you know beyond that in &-uh &-um the tail end  of high school .
29mb,PAR,95716,95916,going into college .
29mb,PAR,95916,100234,I finally received the &-uh proper therapy .
29mb,PAR,100234,106521,&-um I [/] I changed my relationship with it .
29mb,PAR,106521,108673,and now I'm in a &-uh better place .
29mb,PAR,108673,111241,with &-uh stuttering .
29mb,PAR,111241,116977,&-um <it has helped me> [//] it has led me to the &-uh n@l s@l a@l  .
29mb,PAR,116977,120378,you know other &-uh self help groups .
29mb,PAR,120378,130319,it has led me to pursuing &-um a [/] a [/] &-uh a &-uh career in  speech pathology .
29mb,PAR,130319,137600,&-um so &-uh <it> [//] so [/] <so there> [/] so there are some  positive aspects of stuttering .
29mb,PAR,137600,137800,in my life .
29mb,PAR,151510,157613,&-um so it [/] <it> [//] you know again just you know a broad like  lifespan view .
29mb,PAR,157613,157813,&-uh early on in elementary school I [/] I [/] I received +//.
29mb,PAR,157813,158013,&-uh you know now in hindsight .
29mb,PAR,158013,167435,knowing what I know now .
29mb,PAR,167435,170534,I received the wrong kind of therapy .
29mb,PAR,170534,170734,&-um it was more of &-uh Hooked_On_Phonics .
29mb,PAR,170734,170934,type of therapy .
29mb,PAR,170934,171134,I don't know +//.
29mb,PAR,175888,182343,you know that was the &-uh popular thing <in the> [/] in the  nineties .
29mb,PAR,182343,188444,&-um but you know &-uh obviously that turned out to not be the  treatment for me .
29mb,PAR,188444,198566,&-um and then I guess &-uh I [/] I kind of just went on throughout  school without therapy .
29mb,PAR,198566,201383,until you know again the tail end of high school .
29mb,PAR,201383,217324,when I finally you know had the opportunity to go to &-um a &-uh  &-uh &-uh facility that [/] that focused primarily on stuttering .
29mb,PAR,217324,218697,New_York .
29mb,PAR,218697,223043,&-uh the American_Institute_For_Stuttering .
29mb,PAR,223043,229547,and &-um you know that's when I just got thrown to the wolves .
29mb,PAR,229547,231163,with desensitization .
29mb,PAR,231163,236467,and &-um just changing you know again my relationship with  stuttering .
29mb,PAR,236467,241603,learning &-um you know <all the> [/] all the tools .
29mb,PAR,241603,248130,&-um you [/] you know &-uh that [/] that I could choose from .
29mb,PAR,248130,253245,&-uh to address &-uh stuttering .
29mb,PAR,253245,255815,in a way that I see &-uh best .
29mb,PAR,255815,256015,so I kind of like tried everything .
29mb,PAR,256015,263567,I was primarily &-uh focused on fluency .
29mb,PAR,263567,266135,&-um at the outset .
29mb,PAR,266135,268902,so fluency shaping tools were the ones that I tried .
29mb,PAR,268902,269102,&-um and then you know it took me a [/] you know a couple years to  realize .
29mb,PAR,269102,269302,you know again .
29mb,PAR,269302,269502,you know just speaking for myself .
29mb,PAR,269502,286445,<that you [/] you know that wasn't the the &-uh the &-uh the &-uh  tools for> [//] those weren't the tools for me .
29mb,PAR,286445,294165,&-um and so I kind of like &-uh settled with stuttering openly .
29mb,PAR,294165,299792,&-um &-um doing some of the stuttering modification techniques .
29mb,PAR,311967,320788,I'd say &-um a good successful interaction would just be getting my  message across .
29mb,PAR,320788,323112,&-uh first and foremost .
29mb,PAR,323112,331224,and I guess just not feeling like any [/] any guilt at the end of  it .
29mb,PAR,331224,331424,so by that what I mean is you know not having +//.
29mb,PAR,331424,331624,well I guess like guilt isn't the word .
29mb,PAR,331624,339934,but not having any regrets .
29mb,PAR,339934,342436,after the [/] the communication exchange .
29mb,PAR,342436,354569,so by that I mean like not &-um not &-um kicking myself for like  doing a &-uh word switch .
29mb,PAR,354569,363024,not &-um kicking myself for losing eye contact .
29mb,PAR,363024,363224,doing things that you know that I &-um +...
29mb,PAR,363224,372978,yeah you know that I would regret .
29mb,PAR,372978,373178,when the communication exchange is finished .
29mb,PAR,373178,373183,hm .
29mb,PAR,381982,396544,&-um you know again you know I'm [/] I'm fortunate to be [/] be [/]  be [/] be &-um in [/] in &-uh graduate school .
29mb,PAR,396544,399694,and you know having learned what I learned about stuttering .
29mb,PAR,399694,406663,&-um I [/] I do &-um you know agree with what &-uh researchers are  saying .
29mb,PAR,406663,406863,that you know it's a &-uh genetic +//.
29mb,PAR,406863,415348,or stuttering has genetic roots .
29mb,PAR,415348,415548,&-um &-uh I'm not sure like if +//.
29mb,PAR,415548,426417,I mean like I guess there's ongoing research now .
29mb,PAR,426417,434542,&-um &-uh investigating like what you know like what particular  genes are [/] <are being> [//] are mutated .
29mb,PAR,434542,439544,&-um you know how that links to stuttering .
29mb,PAR,439544,450617,&-um so I say the &-uh the cause is definitely &-uh genetic .
29mb,PAR,450617,460821,with neurobiological &-um &-um <reasons> [//] or like outcomes .
29mb,PAR,460821,461021,because_of that genetic abnormality .
29mb,PAR,461021,461221,yeah [/] yeah yes .
29mb,PAR,476645,481114,I [/] &-um I have .
29mb,PAR,481114,486851,&-um I don't think I would be the [/] the same person that I am  today .
29mb,PAR,486851,487051,&-um although I mean like you know like I did grow up in a you know  +//.
29mb,PAR,487051,502557,my [/] my environment I'd say you know growing up played a major  part in molding me .
29mb,PAR,502557,509793,but like I [/] I feel like a few personality traits would be  different if I didn't stutter .
29mb,PAR,509793,509993,you know maybe I'd be less &-um empathetic .
29mb,PAR,509993,521184,&-um maybe I wouldn't be &-um you know< like a good> [//] &-uh &-um  as good of a listener .
29mb,PAR,521184,524685,like I feel that I am today .
29mb,PAR,524685,524885,so like small like changes like that would be different .
29mb,PAR,524885,524965,mhm .
29mb,PAR,524965,525045,mhm .
29mb,PAR,540009,562120,<I would tell them> [/] &-um I would tell them that you know  sometimes you know one of the most important &-um parts of a [/] a  &-uh therapy session is just the [/] the [/] &-uh the counseling  &-uh &-uh side .
29mb,PAR,562120,562320,you know <to not> [/] to not be afraid to like &-uh &-um go off a  script .
29mb,PAR,562320,562520,and you know sometimes that client could be having a &-uh bad day .
29mb,PAR,562520,562720,and you know they don't wanna work on you know techniques .
29mb,PAR,562720,580866,or you know whatever you might have planned for them .
29mb,PAR,580866,581066,so I think &-um +//.
29mb,PAR,581066,581266,so sometimes it's [/] it's okay to go off script .
29mb,PAR,581266,591400,you know <let> [//] and let them like get whatever they hafta get  off their chest .
29mb,PAR,591400,591600,&-um I think that's &-uh a positive thing .
29mb,PAR,591600,606940,and I don't think you know &-um you know you needta feel you know  that you're falling behind schedule .
29mb,PAR,606940,607140,because_of that .
29mb,PAR,607140,607340,because it's all incorporated .
29mb,PAR,607340,613178,in the &-um therapeutic process .
29mb,PAR,613178,615662,&-uh towards achieving that client's goal .
29mb,INV,0,6341,so &-um <can you> [/] can you talk about the impact that stuttering  has had on your everyday life ?
29mb,INV,199,399,so this is sort of a what if .
29mb,INV,6341,6541,&-um thinking about things like education .
29mb,INV,6341,11643,your family .
29mb,INV,11643,11843,your friends .
29mb,INV,11843,11848,oh .
29mb,INV,11848,11928,wow .
29mb,INV,137600,139805,that's great .
29mb,INV,139805,140005,&-um so have you ever received treatment for the stuttering ?
